"","cust","week_nr","spend","online","postal","volume","plannedvol","bulkyvol","sensoryvol","plannedspend","bulkyspend","sensoryspend","nr_product","nr_product_deal","diapers"
"506",8,91,2201.54762957245,0,10000,15,7,19,14,235.586193461204,530.551229901612,823.844680372858,2,0,0
"507",8,120,2508.09722272679,0,10000,36,6,16,10,278.415601880988,426.450863955542,559.935340783792,9,3,0
"508",8,105,336.395881138742,0,10000,105,10,2,6,61.7275915038772,117.006158945151,877.822083809646,7,4,0
"509",8,112,1988.45424503088,0,10000,33,5,14,13,88.0596867518034,794.099418199621,168.546034064144,5,4,0
"510",8,59,662.890791520476,0,10000,55,6,37,8,172.177358646877,475.456203576177,890.988980651367,12,5,0
"511",8,138,2122.49839706346,0,10000,18,8,1,10,300.233531823615,543.243624749593,639.979587914888,7,3,0
"512",8,58,2077.64617437497,0,10000,58,8,24,15,249.9832602276,510.831004059874,800.372091824887,13,0,0
"513",8,72,2111.31576122716,0,10000,87,9,7,1,281.895222374005,390.557840056717,143.577221699059,11,3,0
"514",8,107,203.504488430917,0,10000,76,1,49,7,237.871646828717,137.712351158261,206.422986187739,28,4,0
"515",8,137,254.422629065812,0,10000,43,5,41,9,107.462218273431,749.921320313588,737.731042731553,29,3,0
"516",8,136,2085.66332058981,0,10000,22,7,19,4,156.255473154597,213.709382060915,403.937538330909,24,4,0
"517",8,70,870.767414942384,0,10000,116,10,27,4,124.893102257047,560.39339014329,961.110595140606,13,2,0
"518",8,117,2528.64801930264,0,10000,70,7,10,4,254.320743217831,194.356364854611,380.319355332758,25,5,0
"519",8,127,2969.52815027907,0,10000,35,7,18,10,108.777235647431,240.778571791016,974.901998118963,7,2,0
"520",8,149,2775.42672622949,0,10000,9,7,32,13,50.855677415384,353.956101671793,685.572778492235,15,2,0
"521",8,46,2338.11098588631,0,10000,82,4,42,10,77.458520415239,160.823636204004,981.391941134585,29,4,0
"522",8,78,1388.34812706336,0,10000,43,10,22,1,340.476740847807,574.836908676662,610.773333367193,4,0,0
"523",8,88,2059.48659731075,0,10000,57,5,10,1,92.4864700250328,363.854681234807,226.519869920332,8,5,0
"524",8,123,1830.96703933552,0,10000,86,1,2,12,189.754053977085,455.752409254201,307.004501563031,1,0,0
"525",8,282,447.300408803858,0,10000,54,9,46,4,310.916039028205,308.236376720015,537.413645086344,8,2,0
"526",8,251,2071.80274396669,0,10000,70,3,49,11,294.705157328863,234.964385402855,507.901458318811,8,5,0
"527",8,204,3211.2991688773,0,10000,107,4,38,1,332.348393395776,153.253253797302,323.742168715689,24,5,0
"528",8,296,1228.87046379037,0,10000,114,8,12,9,280.852592234267,421.526724796277,386.151421794202,22,3,0
"529",8,227,2855.00210528262,0,10000,41,8,3,9,81.9676235802472,313.106679850025,450.742273468059,15,5,0
"530",8,294,2274.1897606058,0,10000,60,8,49,12,98.928075132193,274.913208122598,462.868350152858,34,5,0
"531",8,276,1648.47188314889,0,10000,77,9,4,11,345.730411907192,296.311802651035,496.456684924196,20,2,0
"532",8,299,2377.84421925899,0,10000,50,2,9,14,150.200485919137,345.924030878814,378.567902669311,7,2,0
"533",8,200,1472.41123719141,0,10000,11,2,8,14,110.919615069637,343.793278811499,462.707073485944,9,3,0
"534",8,252,1712.42875331081,0,10000,24,6,19,6,58.9515922265127,219.286152868299,179.75168715464,15,1,0
"535",8,244,852.026474382728,0,10000,90,1,17,3,92.5188325808849,275.833589676768,159.158811594825,29,5,0
"536",8,273,612.543215625919,0,10000,81,9,30,4,255.230966098374,376.858305677306,327.578367909882,7,4,0
"537",8,293,1809.97112723999,0,10000,115,3,34,8,214.038979462348,98.8981366273947,140.948817410972,12,4,0
"538",8,262,3272.82889550552,0,10000,53,2,13,9,183.527009261306,402.092336610658,546.426008138806,34,4,0
"539",8,245,943.774199299514,0,10000,21,2,1,14,371.853285011137,434.089782079682,517.282244318631,22,2,0
"540",8,207,374.328743480146,0,10000,83,6,24,15,86.3912277380005,178.077768989606,227.154301784467,34,4,0
"541",8,214,2567.24034824874,0,10000,93,8,49,3,82.5442029656842,286.151115972316,477.54494355293,34,0,0
"542",8,269,2151.40641559847,0,10000,52,8,33,3,88.4768741354346,228.20159305702,164.429551225621,31,0,0
"543",8,211,490.65356827341,0,10000,81,3,31,1,172.014882561984,141.965774063719,152.81396321021,26,0,0
"544",8,249,3873.54438349139,0,10000,57,4,36,6,52.0084562459961,287.050936935702,289.215199481696,4,0,0
"545",8,225,2928.94602429587,0,10000,97,9,34,4,102.949929026654,224.437544263201,493.86680948548,14,1,0
"546",8,203,339.319594646804,0,10000,30,3,7,4,296.703537434572,114.746059091995,334.085007284302,10,4,0
"547",8,286,3610.90385962743,0,10000,51,5,22,1,139.286738473224,148.425463506719,396.75491241971,24,1,0
"548",8,215,623.713132040575,0,10000,88,6,35,11,341.508476746734,120.152671395335,164.616692862473,20,1,0
"549",8,209,3908.03179475479,0,10000,32,10,41,13,84.9124280558899,213.541730745928,479.247070103884,31,0,0
"550",8,257,394.502895115875,0,10000,100,4,3,5,46.4831892179791,241.851149409777,482.093241284601,1,1,0
"551",8,281,1505.68839120679,0,10000,13,6,30,7,227.275850254577,203.758724592626,208.031207409222,27,0,0
"552",8,266,2286.10995658673,0,10000,75,10,49,14,38.647147691343,293.471642927034,141.497155539691,20,1,0
"553",8,283,3690.14928583056,0,10000,9,2,46,12,120.669082721695,83.3510524954181,224.870235843118,29,1,0
"554",8,295,1389.43342845887,0,10000,5,5,34,8,249.215594987618,414.696137423161,391.896043764427,26,2,0
"555",8,230,1787.99960787874,0,10000,40,7,31,5,195.346278462559,256.928755140398,276.179341957904,35,0,0
"556",8,278,1624.74013504107,0,10000,87,4,47,4,229.452421925496,114.579874257324,477.111459416337,20,3,0
"557",8,213,2962.73252014071,0,10000,26,4,1,8,339.420869643334,422.408957803855,593.371385997161,27,2,0
"558",8,237,525.211850367486,0,10000,64,10,12,5,104.806927651865,82.3351623362396,453.121313289739,19,0,0
"559",8,291,2375.87104204576,0,10000,114,10,35,2,307.097890122328,158.6318574287,351.090493914671,17,4,0
"560",8,243,3399.9139682157,0,10000,109,6,34,3,324.214614197146,72.4223110533785,569.925343589857,5,4,0
"561",9,90,3209.3705074396,1,20000,786,27,30,32,427.518136799335,137.194700874388,394.119790382683,18,6,3
"562",9,68,2907.17251684982,0,20000,434,19,9,20,538.158816378564,43.5321113979444,192.234546109103,9,5,3
"563",9,41,3187.71578557789,0,20000,578,41,17,8,434.827535413206,86.3606180716306,351.725804293528,2,0,3
"564",9,48,2823.31917716656,0,20000,131,12,8,22,372.258418798447,116.358979381621,317.220451962203,5,4,3
"565",9,149,2748.68096804712,0,20000,133,44,21,33,487.7586604096,82.1077067870647,316.015786328353,8,2,3
"566",9,78,3077.76594755705,0,20000,515,21,28,36,626.31084099412,97.38183951471,398.001960339025,3,6,2
"567",9,100,2173.05785308126,1,20000,377,39,8,9,682.025712821633,198.610284822062,119.404809502885,8,3,3
"568",9,120,2416.78583605681,0,20000,741,14,5,22,485.026577487588,184.305220046081,384.224661439657,16,1,1
"569",9,132,1369.78878732771,0,20000,382,43,27,20,471.017175447196,84.4218092272058,375.627933721989,16,6,2
"570",9,60,2502.97987668309,0,20000,20,11,16,36,505.959159415215,63.6337394826114,391.355983121321,11,6,1
"571",9,77,2138.15979314968,0,20000,790,10,26,18,641.2407993339,184.357478488237,236.754927085713,7,2,0
"572",9,62,1654.32247836143,0,20000,600,7,23,36,448.409541137516,80.6598437810317,232.877539703622,18,1,2
"573",9,122,3043.26565063093,0,20000,544,31,29,12,404.813383892179,103.088313541375,393.688590498641,6,5,2
"574",9,124,2188.0992470542,1,20000,474,10,7,4,554.865733440965,129.791805376299,222.825439786538,11,2,3
"575",9,119,1704.57032427657,1,20000,76,6,20,14,559.473062586039,165.632729125209,215.205500926822,17,3,2
"576",9,136,1865.92965449672,0,20000,787,37,20,31,484.087157435715,207.786648622714,251.187186432071,14,3,2
"577",9,142,2242.12962060701,1,20000,669,17,28,20,306.223053392023,110.118173989467,274.891474097967,7,1,0
"578",9,116,1670.43967242353,0,20000,119,27,11,22,692.725478950888,160.351480697282,301.599747221917,9,1,1
"579",9,71,2684.99609860592,0,20000,76,21,4,15,490.872513689101,173.466050270945,349.654386239126,7,1,2
"580",9,46,3145.13379025739,0,20000,217,38,13,9,697.847623471171,167.504928032868,212.749562785029,11,2,2
"581",9,50,3134.13708240259,0,20000,474,25,17,19,429.731743782759,163.013523775153,394.330989266746,2,5,1
"582",9,75,933.658799016848,0,20000,753,26,12,33,302.137239370495,208.920207275078,357.575097889639,12,0,3
"583",9,121,2151.15281636827,0,20000,333,7,7,36,637.793756276369,177.546025919728,246.971698012203,13,0,1
"584",9,146,2093.8494018279,0,20000,798,16,5,23,651.278211921453,77.6617873040959,318.224160629325,10,1,0
"585",9,111,1059.27777101751,1,20000,18,31,9,15,337.928922194988,151.183183053508,301.240031491034,2,6,3
"586",9,109,2698.64452399779,0,20000,669,40,27,32,608.28053522855,159.171737255529,348.027385072783,14,0,1
"587",9,143,1900.36996130366,0,20000,766,13,24,31,399.0916820243,127.054321314208,310.215248097666,13,3,1
"588",9,51,2734.03642366175,0,20000,780,34,26,23,662.396091595292,117.25530159194,292.643224773929,12,6,2
"589",9,125,2710.95121204853,1,20000,795,10,14,6,631.199079565704,52.8043919987977,106.635297345929,10,6,1
"590",9,127,1104.41892691888,1,20000,16,44,23,22,540.875702910125,140.34609014634,353.123568021692,5,0,2
"591",9,123,2852.96933946665,0,20000,787,31,23,29,574.285415373743,192.095790635794,396.555244410411,11,6,1
"592",9,138,3374.23776597716,1,20000,44,24,24,28,435.599253419787,191.227061063983,147.771618608385,1,5,3
"593",9,81,3467.86701132078,0,20000,449,22,4,13,677.199631743133,39.9559714877978,384.426927031018,11,6,3
"594",9,65,3257.08490929101,0,20000,722,11,30,13,682.185788732022,139.436185355298,149.885772704147,11,4,0
"595",9,69,859.381806757301,0,20000,682,13,11,29,644.099407922477,106.210264689289,318.469629203901,5,6,2
"596",9,148,2260.05818648264,0,20000,571,37,6,24,406.044960208237,152.126051983796,108.693712064996,15,6,3
"597",9,112,3466.66351063177,1,20000,244,8,13,12,309.55262593925,209.916095179506,170.947975246236,18,6,0
"598",9,61,2042.53226730507,0,20000,509,26,27,13,380.753846373409,68.4559799730778,135.956941219047,12,4,2
"599",9,108,2578.29527296126,1,20000,58,42,5,27,636.520877294242,80.6335952226073,207.553711882792,10,5,3
"600",9,133,2052.39478296135,1,20000,662,41,17,8,437.963576242328,139.253713460639,336.008455301635,3,4,0
"601",9,106,2039.49986635707,0,20000,207,33,20,24,672.147655207664,181.506253886037,130.04755594302,10,1,3
"602",9,150,1682.05043661874,1,20000,64,22,15,27,415.312078874558,173.533702371642,121.698397165164,11,0,3
"603",9,97,1277.65974318609,1,20000,566,32,16,26,526.446196250618,78.3446557587013,293.76056746114,7,4,2
"604",9,83,2708.53900739457,0,20000,532,29,5,34,507.976087555289,143.505043121986,312.504489254206,2,1,1
"605",9,49,1518.13965109177,0,20000,535,9,17,4,556.698253657669,42.6014153799042,377.660484542139,18,4,0
"606",9,276,1551.0398122482,1,20000,60,7,31,17,329.031303524971,603.931829344947,409.955169369932,22,7,0
"607",9,258,2446.34050820023,1,20000,89,31,45,23,559.657706413418,459.418161779176,462.216086974367,1,7,0
"608",9,238,1012.69621953834,1,20000,59,10,43,27,494.315618905239,114.909615928773,351.751563127618,22,4,3
"609",9,232,2023.75030387193,1,20000,61,37,30,4,424.964869464748,291.420927532017,473.785276629496,12,1,0
"610",9,228,2451.58643473405,1,20000,34,14,17,2,397.394530754536,646.997934461106,193.712686570361,25,3,2
"611",9,266,2790.1627512183,1,20000,25,8,5,6,662.84720832482,158.705989625305,218.83077461971,18,2,0
"612",9,259,1811.47238253616,0,20000,61,10,11,25,554.755615862086,674.779868416954,122.741117251571,3,1,3
"613",9,299,2730.62179835979,0,20000,77,7,21,24,638.163991156034,212.263683783822,467.012134010438,1,1,1
"614",9,298,1304.22054009978,1,20000,23,13,27,18,235.324345668778,497.443252480589,120.751280966215,15,4,1
"615",9,235,1655.19212810323,1,20000,27,18,45,17,727.498631621711,378.401625303086,415.310964558739,17,6,1
"616",9,284,1048.18829370197,1,20000,45,33,3,25,824.188325065188,142.515906449407,280.976178650744,1,1,0
"617",9,250,2109.45335456636,0,20000,24,32,3,1,671.899345912971,220.808546775952,115.624240180477,5,6,2
"618",9,293,2470.99920052569,0,20000,66,18,10,12,308.366530924104,798.836193522438,482.279481468722,22,7,3
"619",9,249,2962.50889787916,0,20000,63,35,32,4,541.14252680447,522.167382596526,325.573912377004,22,0,3
"620",9,227,2225.11315552983,0,20000,77,30,50,30,272.164293495007,152.272228936199,153.410988196265,3,0,2
"621",9,220,1356.2422960531,0,20000,38,18,26,28,278.807150619105,465.450640141498,208.127074015792,10,0,1
"622",9,252,1323.00267054234,0,20000,56,36,22,5,748.1083199149,236.506956415251,158.883054121397,25,1,2
"623",9,231,1035.34861274529,1,20000,75,22,14,24,335.251636616886,372.132573635317,110.155519472901,5,5,3
"624",9,263,2260.69707402494,0,20000,84,27,9,24,365.604288061149,351.950113694184,409.617356788367,4,5,0
"625",9,294,1986.58053481486,0,20000,66,11,7,22,229.419126291759,787.174901899416,209.715231941082,8,5,3
"626",9,240,2947.15052584652,1,20000,24,24,26,28,706.347047770396,567.688913377933,140.869073565118,12,7,1
"627",9,215,2635.22127619945,1,20000,47,13,17,22,828.091909270734,646.597580017988,124.205482695252,13,0,3
"628",9,251,2067.1111224452,1,20000,66,11,22,3,896.107257157564,432.51610289095,366.74396566581,1,2,3
"629",9,257,1373.59913964756,1,20000,27,22,50,9,206.102398573421,177.139843953773,196.011958930176,28,6,0
"630",9,271,1981.87066926621,1,20000,47,16,30,10,525.191646488383,504.035275937058,338.813960200641,19,5,2
"631",9,221,2902.36750175245,0,20000,86,12,8,29,230.288916570134,168.583368281834,157.386070173234,10,3,0
"632",9,214,812.18687412329,0,20000,43,35,2,18,313.510079635307,262.755720566493,318.897369997576,20,3,3
"633",9,283,2456.79688316304,0,20000,57,19,43,11,802.55149344448,501.48950353032,242.884833866265,27,3,1
"634",9,262,937.502981862053,1,20000,69,34,18,12,389.427097304724,403.617087260354,359.233529288322,8,0,2
"635",9,213,2101.31571106613,0,20000,66,14,36,24,364.737158291973,690.672037953045,421.739647837821,26,4,3
"636",9,246,2979.54757648986,0,20000,80,36,18,18,378.328830283135,538.534616336692,164.617984953802,2,6,1
"637",9,242,1773.96435667761,0,20000,43,25,5,14,573.341925628483,728.308974402025,288.166426767129,5,7,0
"638",9,236,2448.03836613428,0,20000,30,10,36,11,853.930141753517,393.331150498707,180.623305202462,10,3,3
"639",9,222,862.76578437537,1,20000,39,22,15,24,261.790836113505,430.614997539669,273.760286499746,4,2,2
"640",9,230,1010.36893115379,0,20000,41,9,8,1,316.102705267258,585.786435252521,264.064651587978,9,4,3
"641",9,211,1363.96188205108,0,20000,21,35,25,17,266.570324846543,536.991805171128,480.458616807591,17,1,3
"642",9,256,1796.81855218951,0,20000,47,23,23,8,219.630264793523,202.713547032326,201.777229178697,11,1,0
"643",9,285,1882.73822169285,0,20000,66,9,39,25,866.898304899223,520.566586058121,153.238284620456,5,1,0
"644",9,226,2072.31483897194,0,20000,42,16,27,8,382.428140705451,314.224830090534,206.478990295436,11,7,1
"645",9,280,1356.35097576305,1,20000,80,18,24,29,468.222164479084,255.166118685156,114.465536091011,27,0,0
"646",9,286,835.626842593774,1,20000,69,9,31,19,434.222747012973,424.555737508927,211.298203780316,27,4,3
"647",9,209,2591.22479597572,1,20000,46,17,28,28,506.353206047788,338.384052133188,154.180579739623,17,4,0
"648",9,243,1085.94845396001,0,20000,76,20,42,19,210.537488432601,705.546409862582,334.403896061704,10,4,0
"649",9,278,2555.97100576852,1,20000,87,35,2,15,328.438622946851,787.873647396918,202.101301488001,2,5,2
"650",9,224,2309.69590384047,0,20000,59,37,40,22,489.914672193117,243.303803950548,466.220702573191,22,3,0
"651",10,112,305.123786628246,0,10000,29,15,5,18,531.603189744055,345.244715681765,374.994528158568,5,6,3
"652",10,74,2031.39561645221,0,10000,57,13,35,3,286.395198456012,617.661056430079,169.939058800228,9,2,3
"653",10,92,1608.15166074317,0,10000,47,12,34,8,233.765948656946,678.310119111557,234.612075437326,28,7,0
"654",10,62,222.133236890659,0,10000,36,11,31,8,401.108841015957,588.308741939254,442.009534875397,11,4,0
"655",10,71,1126.45005786326,0,10000,73,9,36,20,383.37639530655,482.938531702384,133.903266210109,24,6,2
"656",10,126,1687.8555016825,0,10000,83,37,20,2,840.429966896772,329.891606550664,125.302043738775,7,7,1
"657",10,78,353.107840311714,0,10000,81,33,27,14,514.203527057543,418.582692136988,285.251878004055,24,2,2
"658",10,111,2356.92333553452,0,10000,38,21,27,1,854.576724860817,621.566830223892,350.006199954078,15,4,2
"659",10,57,2394.05054920353,0,10000,90,14,41,11,467.157325497828,597.808981759008,498.034744707402,10,2,0
"660",10,89,1375.47163269483,0,10000,41,12,38,2,646.282975678332,140.718898635823,293.092424699571,22,5,1
"661",10,110,1432.94295095839,0,10000,26,31,24,8,296.960970526561,147.844606458675,222.101861464325,7,3,0
"662",10,136,1131.50413194671,0,10000,47,7,6,11,821.463007596321,793.844604410697,452.904024387244,30,2,2
"663",10,79,1622.65999114607,0,10000,62,37,7,23,496.487591043115,101.068829554133,416.132330608089,29,6,0
"664",10,104,1779.31345351972,0,10000,57,22,17,22,748.611525306478,131.433439005632,475.441718399525,16,2,0
"665",10,115,2080.37937628105,0,10000,67,32,39,7,856.682999501936,240.144442722667,491.695986851119,30,1,3
"666",10,96,2388.12011140399,0,10000,86,26,29,5,388.358544465154,169.154433151707,383.662089817226,28,7,1
"667",10,75,788.023247849196,0,10000,64,10,49,20,389.25045132637,379.85557900276,115.494540901855,10,6,1
"668",10,114,2190.75141393114,0,10000,38,13,35,4,836.082808626816,197.23749238532,188.129257317632,29,7,2
"669",10,73,864.862397685647,0,10000,53,9,6,25,394.667475577444,340.903088331688,379.190528611653,11,2,1
"670",10,134,1358.2738326164,0,10000,77,24,10,19,553.066884703003,437.824970853981,449.517718588468,13,4,2
"671",10,49,155.187984020449,0,10000,41,32,17,22,827.381841628812,722.650000045542,314.084085375071,29,7,1
"672",10,122,2167.45059266686,0,10000,90,30,15,17,503.390218759887,217.71630197065,151.716968573164,27,6,1
"673",10,107,1751.24544226564,0,10000,87,38,18,7,321.858304087073,748.322860379703,224.211890671868,16,1,2
"674",10,58,2897.40012618713,0,10000,46,34,26,2,566.448704060167,696.308733513579,137.560529091861,10,4,3
"675",10,95,1971.21735275723,0,10000,22,17,42,23,309.568908973597,698.982794887852,478.982828590088,22,5,1
"676",10,116,2052.56186684128,0,10000,28,19,44,15,329.203574103303,188.134112691041,172.498753804248,14,7,1
"677",10,99,1103.75467950944,0,10000,58,26,33,1,355.113886925392,650.178521296475,222.252440385055,30,2,1
"678",10,52,670.35402811598,0,10000,23,22,7,8,734.158971928991,759.317263348494,463.777088525239,23,1,3
"679",10,130,1920.71352896746,0,10000,59,26,49,17,625.688766385429,795.370234437287,356.378576974384,1,5,3
"680",10,80,1950.91496796813,0,10000,31,7,33,20,650.117344921455,321.446723560803,479.592354379129,24,6,3
"681",10,87,2351.29163444508,0,10000,25,12,38,12,707.707698247395,135.230163903907,443.774819527753,14,6,3
"682",10,64,645.633288519457,0,10000,74,9,13,14,686.893965653144,562.702837346587,430.138055598363,28,2,0
"683",10,102,669.301251228899,0,10000,51,16,11,22,441.601878381334,608.550453030039,400.861403567251,27,3,3
"684",10,61,786.217479384504,0,10000,73,20,27,26,350.438237912022,666.237045016605,327.335408688523,17,0,2
"685",10,141,739.907190157101,0,10000,65,40,37,27,787.708478071727,631.055857578758,254.906994763296,27,7,1
"686",10,40,837.036921456456,0,10000,27,38,25,4,481.042736349627,567.304984608199,466.639073605184,21,7,0
"687",10,48,2366.06559066568,0,10000,21,33,20,21,626.191286602989,349.585830736905,179.081727978773,11,4,2
"688",10,139,317.027879646048,0,10000,79,30,17,16,876.251078234054,194.551176929381,410.612764954567,9,1,3
"689",10,127,341.609580232762,0,10000,78,7,20,12,657.536054216325,628.814562766347,448.270671335049,22,5,1
"690",10,72,2261.95385330357,0,10000,25,26,16,23,251.714122481644,226.400054253172,178.660281507764,30,7,2
"691",10,142,1589.87375672441,0,10000,61,24,46,5,401.974219060503,459.130360963754,272.816332210787,14,4,0
"692",10,41,765.215464774519,0,10000,38,22,22,23,313.047471782193,437.499103830196,356.120708191302,25,4,2
"693",10,100,2816.71079832595,0,10000,84,21,31,12,560.52644921001,583.437675873283,135.370587594807,16,0,1
"694",10,76,512.102573225275,0,10000,26,33,13,28,517.804846353829,364.071860602126,293.385879732668,30,0,3
"695",10,43,189.292129594833,0,10000,32,23,26,29,800.063420250081,311.016649419907,143.097105049528,7,4,0
"696",10,60,723.617038922384,0,10000,34,10,2,23,680.510604660958,363.519788666163,252.046086073387,17,4,2
"697",10,138,2790.8580953721,0,10000,81,40,38,8,838.32670415286,694.552210720722,469.587266412564,13,1,3
"698",10,283,796.796370926313,0,10000,62,16,12,18,673.562575527467,366.456685611047,112.908960597124,3,3,1
"699",10,236,3992.23500802182,0,10000,81,29,28,29,553.441249835305,151.478481905069,314.183911879081,2,6,3
"700",10,232,2742.88134381641,0,10000,84,35,10,12,596.380704944022,166.380043632817,170.614887909032,10,2,3
"701",10,286,1625.62514645979,0,10000,36,21,37,19,325.806123251095,743.498187835794,265.870981805492,8,2,0
"702",10,228,2411.49942483753,0,10000,50,11,5,10,615.107411006466,646.495176574681,193.812591710594,12,0,1
"703",10,204,3750.11273066048,0,10000,26,20,41,5,240.982357063331,352.030207924545,134.140424791258,11,2,2
"704",10,270,1484.86088006757,0,10000,89,39,8,13,232.122518843971,725.662879305892,110.254303365946,22,1,0
"705",10,238,3340.67893875763,0,10000,21,9,39,17,792.727209720761,112.81358078355,362.279939281289,23,3,1
"706",10,215,1152.65013410244,0,10000,48,20,2,9,697.50584224239,755.274582658894,254.994833692908,23,1,1
"707",10,201,1900.22749183699,0,10000,77,24,13,22,818.918344960548,507.910481311847,372.353741321713,4,3,3
"708",10,250,3284.34545933269,0,10000,79,40,2,22,631.054819980636,431.278971782885,281.760307271034,14,2,1
"709",10,219,774.426320195198,0,10000,45,10,17,11,739.407777809538,564.532545248512,197.04891725909,16,4,3
"710",10,248,3874.8820311157,0,10000,71,35,11,7,734.577545616776,569.626285210252,243.069058828987,24,4,2
"711",10,288,2289.45856736973,0,10000,27,39,27,20,670.002415240742,538.841050702613,350.39605445927,9,7,3
"712",10,237,897.832724102773,0,10000,37,30,46,4,804.555039410479,381.932099992409,441.855566878803,27,4,1
"713",10,214,3070.7503311336,0,10000,75,37,19,25,358.41944378335,270.416463997681,199.363951641135,17,7,0
"714",10,262,3330.69045813754,0,10000,30,40,35,21,535.378248407505,320.198139792774,396.801543571055,10,0,0
"715",10,252,3814.73398976959,0,10000,54,9,11,12,306.882919580676,239.719429023098,445.52750458708,24,0,3
"716",10,231,3437.41640537046,0,10000,23,30,3,3,320.308463275433,274.100549472496,375.087051209994,12,6,3
"717",10,300,2698.14848217648,0,10000,83,17,18,25,882.926561799832,592.263714231085,238.933677005116,22,3,0
"718",10,206,645.431678881869,0,10000,22,7,3,8,765.208709379658,193.255339697935,497.729022514541,28,3,1
"719",10,279,1402.56674091797,0,10000,84,17,10,2,504.94303512387,353.564680700656,495.987368773203,6,7,0
"720",10,280,1759.46322458331,0,10000,90,29,29,12,538.284214679152,286.098673115484,112.660948219709,3,6,0
"721",10,253,1454.35372220818,0,10000,75,10,15,26,532.224031887017,580.985882559326,135.807858107146,10,4,2
"722",10,267,2933.46834518015,0,10000,55,21,28,24,634.012375911698,573.852569661103,422.933759475127,26,2,3
"723",10,243,1552.04364929814,0,10000,20,29,12,19,342.765250010416,732.133159234654,158.65932807792,26,2,3
"724",10,212,3611.30410188343,0,10000,50,25,21,30,672.776399133727,357.765734584536,430.364826570731,15,3,2
"725",10,269,2997.45634123683,0,10000,43,13,45,25,472.769634937868,185.777291816194,131.20984549867,18,1,0
"726",10,273,2923.94280915614,0,10000,70,38,23,18,864.957584696822,562.885827478021,284.149383103941,2,3,1
"727",10,290,1752.73303873837,0,10000,36,11,49,16,895.903212204576,222.396801924333,118.869481314905,4,5,0
"728",10,254,2744.41538066603,0,10000,68,40,19,9,644.806898478419,633.032318390906,315.781514504924,8,2,3
"729",10,218,1316.05802760459,0,10000,36,23,25,11,562.489052768797,547.411598698236,169.413409165572,6,6,3
"730",10,221,1151.61439930089,0,10000,90,30,2,2,447.306597488932,785.064030203503,261.807156037539,8,5,1
"731",10,292,2423.00429071765,0,10000,27,34,21,15,542.999955336563,721.868767789565,467.607507368084,20,2,1
"732",10,207,1539.86430317163,0,10000,44,18,25,23,412.56473204121,405.340063578915,407.055416293442,15,5,1
"733",10,299,559.991905861534,0,10000,23,23,34,9,448.373110452667,129.747301139869,448.601701406296,6,2,1
"734",10,263,1540.80562049057,0,10000,86,35,35,10,854.122748505324,295.494487753604,118.641105382703,6,1,3
"735",10,282,3552.66953660175,0,10000,25,19,41,7,307.99132399261,770.321481914725,183.431615885347,29,4,2
"736",10,265,3869.86722485162,0,10000,56,31,7,19,558.670964231715,522.028105324134,499.639613374602,5,4,3
"737",10,298,675.692551839165,0,10000,52,10,38,6,719.555561128072,573.846328887157,471.227822576184,8,5,1
"738",10,251,799.150265101343,0,10000,74,13,41,1,725.195853994228,226.454355532769,410.065811986569,18,3,2
"739",10,271,2691.40207220335,0,10000,64,14,2,3,834.954794938676,556.026530049276,367.156026640441,30,6,0
"740",10,225,2130.48420785926,0,10000,75,28,49,4,877.864905400202,286.353860795498,128.369896721561,28,4,0
"741",10,260,3646.29758310039,0,10000,41,17,22,10,496.787851117551,133.732495196164,430.663631681819,7,4,3
"742",10,230,2961.82397068478,0,10000,43,15,44,14,699.139386089519,701.320693746675,482.268747442868,2,1,2
"743",10,291,721.078698034398,0,10000,78,13,39,22,343.713269755244,464.789515838493,352.138851513155,12,5,0
"744",10,294,678.204488474876,0,10000,29,17,14,4,791.699939104728,439.74215836497,288.765080326702,29,2,0
"745",11,76,10.243008765392,0,10000,16,7,3,5,256.168635841459,145.508765210398,158.868081711698,28,2,0
"746",11,110,14.2755539063364,0,10000,20,10,7,2,204.192068707198,77.3802417190745,129.061910489108,17,4,3
"747",11,135,77.5131872063503,0,10000,18,10,2,9,142.377552995458,43.7417571875267,131.201613333542,20,6,0
"748",11,148,82.4367512436584,0,10000,16,10,10,7,294.871114520356,63.3416539919563,101.055255953688,2,3,2
"749",11,89,21.6472160024568,0,10000,19,7,3,6,150.646288506687,95.9723545354791,118.802176699974,25,6,1
"750",11,40,72.3825583513826,0,10000,14,9,5,19,109.121742518619,122.050968352705,95.4873761092313,11,1,0
"751",11,61,75.5816424754448,0,10000,20,10,4,4,211.556225316599,124.171612814534,144.790209117346,19,4,0
"752",11,99,40.1260921894573,0,10000,12,9,4,1,293.766553886235,24.437305778265,188.890837565996,21,3,2
"753",11,56,79.5970313902944,0,10000,15,10,2,18,163.848924962804,120.382320352364,168.199041215703,28,1,2
"754",11,71,44.6861803391948,0,10000,15,8,3,20,185.202874848619,60.1087187905796,186.641614660621,11,0,0
"755",11,108,69.0753895021044,0,10000,18,8,5,2,186.459410749376,49.4427997129969,99.2633112939075,2,3,2
"756",11,138,54.0172467264347,0,10000,19,7,9,6,278.982872888446,123.822206172626,123.778199688531,15,2,2
"757",11,122,61.9545205077156,0,10000,10,7,8,17,278.916628705338,66.1524749197997,191.446288025472,15,4,3
"758",11,78,90.3763763583265,0,10000,12,9,5,11,204.07747272402,26.0477658803575,105.879697916098,21,1,2
